customer_id,signup_date,acquisition_channel,country,email_subscriber,persona_actual
C019452,2023-08-05,email,UK,True,Loyal Customer
C019453,2023-06-10,email,US,True,Impulse Buyer
C019454,2023-07-07,social,UK,False,Loyal Customer
C019455,2023-03-15,paid_search,UK,True,Window Shopper
C019456,2023-03-21,direct,AU,True,Window Shopper
C019457,2023-06-30,email,AU,True,Window Shopper
C019458,2023-06-30,organic_search,US,True,Impulse Buyer
C019459,2023-06-20,paid_search,US,False,Bargain Hunter
C019460,2023-02-15,paid_search,US,False,Window Shopper
C019461,2023-04-03,organic_search,US,True,Window Shopper
C019462,2023-04-19,paid_search,DE,True,Impulse Buyer
C019463,2023-03-18,direct,US,False,Impulse Buyer
C019464,2023-03-23,social,CA,True,Loyal Customer
C019465,2023-02-17,email,US,True,Gift Shopper
C019466,2023-04-07,social,UK,True,Window Shopper
C019467,2023-03-28,email,AU,True,Loyal Customer
C019468,2023-05-28,email,UK,True,Gift Shopper
C019469,2023-04-11,direct,US,True,Window Shopper
C019470,2023-08-15,organic_search,US,False,Impulse Buyer
C019471,2023-04-12,social,DE,True,Impulse Buyer
C019472,2023-05-01,referral,DE,True,Bargain Hunter
C019473,2023-05-10,organic_search,CA,True,Loyal Customer
C019474,2023-03-13,referral,US,True,Bargain Hunter
C019475,2023-04-20,direct,US,True,Gift Shopper
C019476,2023-01-28,paid_search,US,True,Impulse Buyer
C019477,2023-02-25,direct,US,True,Impulse Buyer
C019478,2023-01-26,paid_search,UK,False,Window Shopper
C019479,2023-07-04,referral,US,True,Gift Shopper
C019480,2023-05-31,social,AU,True,Loyal Customer
C019481,2023-04-03,organic_search,CA,False,Bargain Hunter
C019482,2023-04-07,social,US,False,Window Shopper
C019483,2023-04-16,social,US,True,Impulse Buyer
C019484,2023-08-03,organic_search,US,True,Bargain Hunter
C019485,2023-06-23,paid_search,US,True,Gift Shopper
C019486,2023-02-26,social,UK,True,Loyal Customer
C019487,2023-03-19,paid_search,US,True,Loyal Customer
C019488,2023-04-16,social,DE,True,Impulse Buyer
C019489,2023-04-13,organic_search,US,True,Gift Shopper
C019490,2023-03-08,organic_search,AU,True,Impulse Buyer
C019491,2023-07-03,paid_search,US,True,Gift Shopper
C019492,2023-01-19,email,AU,True,Impulse Buyer
C019493,2023-02-15,organic_search,DE,True,Impulse Buyer
C019494,2023-07-24,organic_search,DE,True,Window Shopper
C019495,2023-03-03,email,AU,True,Loyal Customer
C019496,2023-04-08,organic_search,UK,False,Loyal Customer
C019497,2023-06-14,email,DE,True,Impulse Buyer
C019498,2023-07-19,direct,CA,False,Bargain Hunter
C019499,2023-02-08,social,DE,True,Bargain Hunter
C019500,2023-08-14,direct,DE,True,Impulse Buyer
C019501,2023-04-16,paid_search,AU,True,Bargain Hunter
C019502,2023-02-17,referral,UK,True,Gift Shopper
C019503,2023-05-23,referral,US,True,Impulse Buyer
C019504,2023-02-15,social,US,True,Window Shopper
C019505,2023-03-20,social,US,True,Impulse Buyer
C019506,2023-06-19,social,UK,True,Window Shopper
C019507,2023-01-15,paid_search,CA,True,Window Shopper
C019508,2023-06-28,direct,US,True,Loyal Customer
C019509,2023-06-15,organic_search,UK,True,Window Shopper
C019510,2023-01-23,email,UK,True,Window Shopper
C019511,2023-03-03,email,AU,True,Window Shopper
C019512,2023-04-30,organic_search,CA,True,Impulse Buyer
C019513,2023-02-03,social,US,False,Loyal Customer
C019514,2023-06-30,organic_search,UK,False,Gift Shopper
C019515,2023-06-23,paid_search,US,True,Loyal Customer
C019516,2023-02-28,social,UK,True,Impulse Buyer
C019517,2023-02-08,organic_search,US,False,Window Shopper
C019518,2023-02-25,paid_search,UK,True,Loyal Customer
C019519,2023-03-17,social,US,True,Window Shopper
C019520,2023-01-28,paid_search,US,True,Window Shopper
C019521,2023-05-03,email,CA,False,Loyal Customer
C019522,2023-05-16,paid_search,US,True,Bargain Hunter
C019523,2023-05-22,email,DE,True,Window Shopper
C019524,2023-02-16,email,UK,False,Window Shopper
C019525,2023-07-13,direct,UK,False,Window Shopper
C019526,2023-07-19,organic_search,UK,True,Bargain Hunter
C019527,2023-02-01,direct,CA,False,Window Shopper
C019528,2023-05-11,organic_search,DE,False,Loyal Customer
C019529,2023-01-21,organic_search,US,True,Bargain Hunter
C019530,2023-04-08,social,AU,False,Bargain Hunter
C019531,2023-03-11,email,UK,True,Impulse Buyer
C019532,2023-02-02,paid_search,US,True,Loyal Customer
C019533,2023-02-22,organic_search,US,False,Window Shopper
C019534,2023-03-16,paid_search,CA,True,Impulse Buyer
C019535,2023-06-19,email,AU,True,Bargain Hunter
C019536,2023-01-14,organic_search,US,False,Window Shopper
C019537,2023-05-21,organic_search,UK,True,Impulse Buyer
C019538,2023-05-25,direct,AU,True,Impulse Buyer
C019539,2023-04-16,social,CA,True,Bargain Hunter
C019540,2023-03-30,paid_search,UK,False,Gift Shopper
C019541,2023-02-05,paid_search,US,False,Bargain Hunter
C019542,2023-05-27,direct,UK,True,Window Shopper
C019543,2023-07-31,email,US,True,Bargain Hunter
C019544,2023-03-23,paid_search,DE,True,Bargain Hunter
C019545,2023-05-13,social,AU,True,Window Shopper
C019546,2023-04-27,paid_search,UK,True,Window Shopper
C019547,2023-02-14,social,CA,True,Loyal Customer
C019548,2023-01-21,organic_search,DE,True,Window Shopper
C019549,2023-07-05,email,CA,False,Bargain Hunter
C019550,2023-06-09,paid_search,UK,True,Window Shopper
C019551,2023-06-30,direct,AU,True,Bargain Hunter
C019552,2023-04-27,direct,DE,True,Bargain Hunter
C019553,2023-05-15,email,US,True,Impulse Buyer
C019554,2023-03-28,organic_search,UK,True,Bargain Hunter
C019555,2023-01-17,email,CA,True,Window Shopper
C019556,2023-01-31,referral,CA,True,Impulse Buyer
C019557,2023-04-26,social,UK,True,Impulse Buyer
C019558,2023-04-16,paid_search,CA,True,Window Shopper
C019559,2023-03-25,paid_search,DE,False,Gift Shopper
C019560,2023-02-23,paid_search,UK,False,Loyal Customer
C019561,2023-07-20,paid_search,CA,True,Bargain Hunter
C019562,2023-02-21,paid_search,AU,True,Window Shopper
C019563,2023-04-06,social,US,True,Gift Shopper
C019564,2023-03-14,email,AU,False,Bargain Hunter
C019565,2023-04-18,referral,CA,True,Bargain Hunter
C019566,2023-04-30,social,DE,True,Bargain Hunter
C019567,2023-05-14,social,US,True,Bargain Hunter
C019568,2023-08-10,social,DE,True,Bargain Hunter
C019569,2023-01-16,social,AU,True,Window Shopper
C019570,2023-04-25,organic_search,US,True,Bargain Hunter
C019571,2023-07-31,organic_search,US,True,Window Shopper
C019572,2023-03-13,email,US,True,Bargain Hunter
C019573,2023-07-12,paid_search,US,True,Loyal Customer
C019574,2023-03-08,email,US,False,Window Shopper
C019575,2023-03-01,paid_search,CA,True,Impulse Buyer
C019576,2023-01-18,paid_search,UK,True,Bargain Hunter
C019577,2023-04-13,organic_search,US,False,Bargain Hunter
C019578,2023-03-31,organic_search,US,False,Window Shopper
C019579,2023-03-11,social,US,False,Gift Shopper
C019580,2023-03-16,organic_search,DE,True,Bargain Hunter
C019581,2023-05-07,direct,US,True,Gift Shopper
C019582,2023-01-29,social,AU,True,Window Shopper
C019583,2023-04-10,organic_search,CA,True,Bargain Hunter
C019584,2023-03-26,direct,CA,True,Window Shopper
C019585,2023-04-25,organic_search,CA,True,Impulse Buyer
C019586,2023-04-24,social,US,True,Impulse Buyer
C019587,2023-05-09,direct,US,True,Window Shopper
C019588,2023-02-16,direct,CA,True,Window Shopper
C019589,2023-06-18,email,DE,True,Window Shopper
C019590,2023-05-27,direct,US,False,Window Shopper
C019591,2023-01-11,referral,DE,False,Impulse Buyer
C019592,2023-05-06,social,US,True,Bargain Hunter
C019593,2023-03-20,social,US,True,Bargain Hunter
C019594,2023-03-07,organic_search,US,False,Window Shopper
C019595,2023-04-10,social,US,True,Impulse Buyer
C019596,2023-04-18,referral,CA,False,Window Shopper
C019597,2023-10-28,organic_search,AU,True,Window Shopper
C019598,2023-06-18,paid_search,UK,True,Window Shopper
C019599,2023-02-12,organic_search,US,True,Window Shopper
C019600,2023-05-24,direct,US,True,Window Shopper
C019601,2023-03-21,email,UK,True,Bargain Hunter
C019602,2023-03-16,referral,AU,False,Window Shopper
C019603,2023-02-19,email,CA,False,Window Shopper
C019604,2023-06-02,email,US,True,Window Shopper
C019605,2023-05-17,direct,US,True,Bargain Hunter
C019606,2023-06-16,direct,AU,True,Gift Shopper
C019607,2023-02-11,email,DE,True,Bargain Hunter
C019608,2023-02-23,email,US,False,Impulse Buyer
C019609,2023-06-23,direct,US,True,Impulse Buyer
C019610,2023-03-01,organic_search,UK,False,Gift Shopper
C019611,2023-03-20,referral,CA,True,Bargain Hunter
C019612,2023-05-29,email,US,False,Window Shopper
C019613,2023-04-16,social,US,True,Window Shopper
C019614,2023-03-28,paid_search,US,False,Window Shopper
C019615,2023-01-30,direct,UK,True,Gift Shopper
C019616,2023-08-07,social,AU,False,Bargain Hunter
C019617,2023-03-09,paid_search,US,True,Bargain Hunter
C019618,2023-08-01,direct,US,True,Loyal Customer
C019619,2023-03-07,email,US,True,Window Shopper
C019620,2023-05-04,organic_search,AU,False,Bargain Hunter
C019621,2023-06-21,direct,US,True,Bargain Hunter
C019622,2023-07-07,organic_search,AU,True,Bargain Hunter
C019623,2023-02-12,paid_search,US,True,Window Shopper
C019624,2023-02-20,organic_search,CA,True,Window Shopper
C019625,2023-05-22,direct,AU,True,Impulse Buyer
C019626,2023-07-02,email,CA,False,Gift Shopper
C019627,2023-05-30,social,UK,True,Loyal Customer
C019628,2023-05-18,direct,DE,False,Impulse Buyer
C019629,2023-03-19,social,CA,True,Loyal Customer
C019630,2023-06-08,paid_search,US,True,Bargain Hunter
C019631,2023-02-07,direct,US,True,Impulse Buyer
C019632,2023-03-18,direct,UK,True,Window Shopper
C019633,2023-05-26,direct,AU,True,Impulse Buyer
C019634,2023-08-18,email,CA,True,Gift Shopper
C019635,2023-07-09,direct,AU,True,Loyal Customer
C019636,2023-05-16,email,CA,True,Window Shopper
C019637,2023-04-03,paid_search,DE,True,Gift Shopper
C019638,2023-07-26,paid_search,US,False,Window Shopper
C019639,2023-02-17,social,US,True,Window Shopper
C019640,2023-07-03,paid_search,US,True,Window Shopper
C019641,2023-03-14,paid_search,US,False,Gift Shopper
C019642,2023-05-18,paid_search,US,False,Bargain Hunter
C019643,2023-01-31,email,AU,True,Window Shopper
C019644,2023-04-06,email,US,False,Window Shopper
C019645,2023-02-21,organic_search,US,False,Gift Shopper
C019646,2023-03-09,paid_search,UK,True,Bargain Hunter
C019647,2023-03-03,organic_search,AU,True,Gift Shopper
C019648,2023-04-20,organic_search,AU,True,Window Shopper
C019649,2023-06-18,social,US,True,Bargain Hunter
C019650,2023-04-25,email,US,False,Bargain Hunter
C019651,2023-04-08,email,US,True,Window Shopper
C019652,2023-03-19,direct,US,True,Loyal Customer
C019653,2023-05-05,organic_search,US,False,Loyal Customer
C019654,2023-03-03,organic_search,UK,True,Loyal Customer
C019655,2023-06-07,paid_search,US,True,Impulse Buyer
C019656,2023-04-20,direct,CA,False,Loyal Customer
C019657,2023-03-22,organic_search,CA,False,Bargain Hunter
C019658,2023-02-21,social,DE,True,Bargain Hunter
C019659,2023-04-30,paid_search,US,False,Loyal Customer
C019660,2023-07-16,paid_search,US,True,Gift Shopper
C019661,2023-04-03,email,UK,False,Bargain Hunter
C019662,2023-04-03,social,US,True,Impulse Buyer
C019663,2023-06-08,organic_search,US,True,Window Shopper
C019664,2023-06-14,email,US,False,Bargain Hunter
C019665,2023-04-30,organic_search,US,False,Window Shopper
C019666,2023-05-09,organic_search,US,False,Window Shopper
C019667,2023-04-21,organic_search,UK,True,Bargain Hunter
C019668,2023-05-05,organic_search,US,True,Window Shopper
C019669,2023-01-13,paid_search,US,True,Window Shopper
C019670,2023-05-26,social,UK,True,Impulse Buyer
C019671,2023-05-04,social,US,True,Window Shopper
C019672,2023-01-28,paid_search,CA,False,Bargain Hunter
C019673,2023-01-28,direct,AU,True,Gift Shopper
C019674,2023-02-04,email,AU,False,Loyal Customer
C019675,2023-02-27,direct,AU,True,Bargain Hunter
C019676,2023-03-18,organic_search,UK,True,Window Shopper
C019677,2023-03-14,social,US,True,Bargain Hunter
C019678,2023-06-18,paid_search,US,True,Gift Shopper
C019679,2023-05-06,organic_search,DE,True,Bargain Hunter
C019680,2023-04-03,organic_search,UK,True,Gift Shopper
C019681,2023-03-16,paid_search,US,True,Window Shopper
C019682,2023-03-06,paid_search,US,False,Bargain Hunter
C019683,2023-04-27,direct,US,True,Loyal Customer
C019684,2023-03-18,social,CA,True,Gift Shopper
C019685,2023-07-05,social,CA,True,Impulse Buyer
C019686,2023-04-23,organic_search,CA,True,Window Shopper
C019687,2023-07-05,paid_search,US,True,Bargain Hunter
C019688,2023-08-19,organic_search,US,False,Bargain Hunter
C019689,2023-04-01,social,UK,True,Window Shopper
C019690,2023-03-30,email,US,True,Window Shopper
C019691,2023-04-10,direct,AU,True,Window Shopper
C019692,2023-01-15,social,DE,True,Bargain Hunter
C019693,2023-01-29,organic_search,UK,True,Impulse Buyer
C019694,2023-04-18,referral,CA,False,Bargain Hunter
C019695,2023-02-03,paid_search,UK,False,Window Shopper
C019696,2023-02-17,email,US,False,Window Shopper
C019697,2023-05-25,paid_search,UK,True,Impulse Buyer
C019698,2023-03-24,social,US,True,Impulse Buyer
C019699,2023-03-21,paid_search,US,False,Gift Shopper
C019700,2023-03-08,organic_search,US,True,Loyal Customer
C019701,2023-04-14,organic_search,UK,True,Window Shopper
C019702,2023-04-01,organic_search,US,True,Bargain Hunter
C019703,2023-03-19,paid_search,CA,False,Loyal Customer
C019704,2023-05-21,paid_search,US,False,Loyal Customer
C019705,2023-03-29,email,AU,False,Window Shopper
C019706,2023-02-18,direct,US,True,Window Shopper
C019707,2023-01-27,organic_search,US,True,Bargain Hunter
C019708,2023-06-05,social,DE,True,Bargain Hunter
C019709,2023-08-01,social,US,True,Gift Shopper
C019710,2023-06-02,organic_search,US,False,Impulse Buyer
C019711,2023-04-18,email,CA,True,Impulse Buyer
C019712,2023-03-28,direct,DE,True,Window Shopper
C019713,2023-02-03,social,AU,False,Window Shopper
C019714,2023-04-25,organic_search,AU,True,Bargain Hunter
C019715,2023-05-14,paid_search,DE,True,Loyal Customer
C019716,2023-06-13,social,UK,False,Bargain Hunter
C019717,2023-03-19,social,CA,False,Impulse Buyer
C019718,2023-01-29,direct,US,True,Impulse Buyer
C019719,2023-02-24,paid_search,US,False,Impulse Buyer
C019720,2023-04-17,social,US,True,Bargain Hunter
C019721,2023-02-05,email,DE,True,Impulse Buyer
C019722,2023-02-05,email,AU,False,Gift Shopper
C019723,2023-06-16,paid_search,AU,True,Loyal Customer
C019724,2023-04-01,direct,US,True,Loyal Customer
C019725,2023-10-18,paid_search,US,True,Window Shopper
C019726,2023-07-31,paid_search,US,False,Window Shopper
C019727,2023-03-18,paid_search,US,False,Gift Shopper
C019728,2023-05-07,organic_search,UK,False,Impulse Buyer
C019729,2023-07-10,direct,CA,True,Bargain Hunter
C019730,2023-04-18,social,AU,True,Impulse Buyer
C019731,2023-05-15,organic_search,DE,True,Bargain Hunter
C019732,2023-03-06,paid_search,UK,True,Window Shopper
C019733,2023-04-27,direct,AU,True,Window Shopper
C019734,2023-02-28,organic_search,US,False,Impulse Buyer
C019735,2023-05-29,social,UK,True,Gift Shopper
C019736,2023-05-03,organic_search,US,False,Gift Shopper
C019737,2023-04-16,email,US,False,Bargain Hunter
C019738,2023-04-07,email,CA,True,Bargain Hunter
C019739,2023-03-13,social,US,True,Window Shopper
C019740,2023-04-23,paid_search,US,True,Bargain Hunter
C019741,2023-08-20,organic_search,AU,True,Window Shopper
C019742,2023-01-13,social,US,True,Gift Shopper
C019743,2023-04-22,paid_search,CA,False,Window Shopper
C019744,2023-06-05,paid_search,UK,True,Gift Shopper
C019745,2023-04-11,direct,AU,False,Bargain Hunter
C019746,2023-05-01,paid_search,CA,True,Window Shopper
C019747,2023-01-17,social,AU,True,Window Shopper
C019748,2023-04-16,direct,CA,True,Bargain Hunter
C019749,2023-01-15,social,US,True,Loyal Customer
C019750,2023-04-25,direct,US,True,Impulse Buyer
C019751,2023-05-04,social,CA,True,Gift Shopper
C019752,2023-02-28,direct,UK,True,Loyal Customer
C019753,2023-01-16,social,UK,True,Loyal Customer
C019754,2023-07-24,organic_search,DE,True,Loyal Customer
C019755,2023-03-03,organic_search,DE,True,Window Shopper
C019756,2023-02-12,social,CA,False,Loyal Customer
C019757,2023-04-28,referral,UK,False,Gift Shopper
C019758,2023-03-13,organic_search,AU,False,Impulse Buyer
C019759,2023-02-10,paid_search,CA,True,Bargain Hunter
C019760,2023-05-08,email,DE,False,Bargain Hunter
C019761,2023-05-26,direct,DE,False,Impulse Buyer
C019762,2023-02-27,paid_search,UK,True,Window Shopper
C019763,2023-04-23,email,US,True,Loyal Customer
C019764,2023-05-04,email,UK,True,Loyal Customer
C019765,2023-02-23,paid_search,US,True,Impulse Buyer
C019766,2023-06-07,direct,US,True,Impulse Buyer
C019767,2023-02-03,organic_search,US,True,Loyal Customer
C019768,2023-02-19,organic_search,CA,True,Loyal Customer
C019769,2023-01-18,social,UK,True,Loyal Customer
C019770,2023-04-02,referral,US,True,Bargain Hunter
C019771,2023-02-26,paid_search,AU,True,Window Shopper
C019772,2023-02-18,organic_search,US,True,Window Shopper
C019773,2023-05-04,email,CA,True,Loyal Customer
C019774,2023-04-06,paid_search,US,True,Impulse Buyer
C019775,2023-05-03,paid_search,US,True,Gift Shopper
C019776,2023-03-09,referral,US,False,Impulse Buyer
C019777,2023-03-05,paid_search,US,True,Window Shopper
C019778,2023-02-28,social,DE,True,Window Shopper
C019779,2023-04-09,organic_search,US,True,Gift Shopper
C019780,2023-04-21,direct,US,False,Loyal Customer
C019781,2023-03-06,email,US,False,Window Shopper
C019782,2023-03-23,email,US,True,Window Shopper
C019783,2023-04-20,organic_search,DE,True,Loyal Customer
C019784,2023-03-17,email,CA,True,Bargain Hunter
C019785,2023-04-21,social,UK,False,Bargain Hunter
C019786,2023-02-20,organic_search,US,True,Impulse Buyer
C019787,2023-04-28,paid_search,US,True,Window Shopper
C019788,2023-03-23,social,US,True,Loyal Customer
C019789,2023-02-24,paid_search,UK,True,Bargain Hunter
C019790,2023-05-10,referral,UK,False,Window Shopper
C019791,2023-02-15,paid_search,US,False,Loyal Customer
C019792,2023-05-26,social,US,True,Loyal Customer
C019793,2023-03-25,email,CA,True,Window Shopper
C019794,2023-01-14,social,DE,True,Bargain Hunter
C019795,2023-04-28,paid_search,UK,True,Loyal Customer
C019796,2023-04-19,organic_search,US,True,Bargain Hunter
C019797,2023-07-27,organic_search,US,True,Bargain Hunter
C019798,2023-09-04,organic_search,AU,False,Window Shopper
C019799,2023-04-20,email,UK,False,Bargain Hunter
C019800,2023-03-27,paid_search,DE,True,Window Shopper
C019801,2023-03-11,email,US,True,Loyal Customer
C019802,2023-06-07,social,DE,False,Window Shopper
C019803,2023-05-04,paid_search,US,True,Bargain Hunter
C019804,2023-04-11,organic_search,US,True,Gift Shopper
C019805,2023-03-08,paid_search,DE,True,Bargain Hunter
C019806,2023-02-25,paid_search,AU,False,Bargain Hunter
C019807,2023-03-17,referral,UK,True,Impulse Buyer
C019808,2023-05-14,direct,AU,True,Window Shopper
C019809,2023-03-19,referral,CA,True,Bargain Hunter
C019810,2023-04-24,organic_search,US,True,Loyal Customer
C019811,2023-03-03,paid_search,UK,True,Bargain Hunter
C019812,2023-04-15,email,CA,True,Loyal Customer
C019813,2023-03-07,email,AU,True,Bargain Hunter
C019814,2023-07-03,email,CA,False,Window Shopper
C019815,2023-04-14,email,US,True,Gift Shopper
C019816,2023-02-27,social,AU,True,Gift Shopper
C019817,2023-02-24,direct,DE,True,Window Shopper
C019818,2023-02-15,social,UK,True,Bargain Hunter
C019819,2023-10-01,paid_search,UK,False,Loyal Customer
C019820,2023-05-25,email,US,True,Window Shopper
C019821,2023-04-03,social,UK,True,Bargain Hunter
C019822,2023-04-25,organic_search,CA,True,Window Shopper
C019823,2023-03-15,paid_search,CA,True,Impulse Buyer
C019824,2023-07-19,email,CA,True,Bargain Hunter
C019825,2023-06-04,social,US,False,Impulse Buyer
C019826,2023-04-18,social,US,False,Impulse Buyer
C019827,2023-02-06,paid_search,US,True,Impulse Buyer
C019828,2023-01-24,paid_search,US,True,Bargain Hunter
C019829,2023-04-28,social,UK,True,Impulse Buyer
C019830,2023-07-27,email,CA,False,Bargain Hunter
C019831,2023-06-11,direct,US,True,Impulse Buyer
C019832,2023-03-27,direct,US,True,Bargain Hunter
C019833,2023-02-27,organic_search,DE,False,Impulse Buyer
C019834,2023-06-08,email,UK,True,Bargain Hunter
C019835,2023-04-05,referral,US,True,Bargain Hunter
C019836,2023-01-28,direct,CA,True,Window Shopper
C019837,2023-06-23,organic_search,US,True,Loyal Customer
C019838,2023-03-19,paid_search,US,True,Window Shopper
C019839,2023-06-17,social,AU,True,Gift Shopper
C019840,2023-01-29,paid_search,US,True,Window Shopper
C019841,2023-04-27,direct,US,True,Bargain Hunter
C019842,2023-04-01,social,AU,True,Bargain Hunter
C019843,2023-04-11,direct,DE,False,Loyal Customer
C019844,2023-03-20,social,UK,False,Bargain Hunter
C019845,2023-02-25,paid_search,US,True,Bargain Hunter
C019846,2023-04-21,direct,CA,False,Window Shopper
C019847,2023-06-27,organic_search,US,True,Loyal Customer
C019848,2023-08-06,direct,US,True,Window Shopper
C019849,2023-03-14,organic_search,AU,True,Impulse Buyer
C019850,2023-04-11,organic_search,US,True,Impulse Buyer
C019851,2023-01-18,organic_search,CA,True,Gift Shopper
C019852,2023-04-27,organic_search,UK,True,Bargain Hunter
C019853,2023-02-04,social,AU,True,Bargain Hunter
C019854,2023-03-05,organic_search,DE,True,Bargain Hunter
C019855,2023-06-08,referral,US,True,Impulse Buyer
C019856,2023-04-20,social,US,False,Impulse Buyer
C019857,2023-07-22,organic_search,DE,True,Window Shopper
C019858,2023-09-08,paid_search,US,True,Window Shopper
C019859,2023-07-28,email,UK,False,Window Shopper
C019860,2023-09-15,organic_search,UK,True,Gift Shopper
C019861,2023-03-01,email,UK,True,Window Shopper
C019862,2023-05-29,social,US,True,Bargain Hunter
C019863,2023-02-10,social,US,True,Window Shopper
C019864,2023-07-07,direct,US,False,Bargain Hunter
C019865,2023-06-06,paid_search,US,True,Window Shopper
C019866,2023-04-23,social,UK,False,Window Shopper
C019867,2023-03-01,direct,AU,False,Loyal Customer
C019868,2023-01-30,organic_search,AU,False,Bargain Hunter
C019869,2023-05-17,social,US,True,Impulse Buyer
C019870,2023-03-22,social,US,True,Bargain Hunter
C019871,2023-02-04,paid_search,US,True,Window Shopper
C019872,2023-03-26,social,AU,True,Window Shopper
C019873,2023-03-20,email,UK,False,Impulse Buyer
C019874,2023-01-21,social,US,False,Window Shopper
C019875,2023-07-13,paid_search,UK,False,Loyal Customer
C019876,2023-05-15,direct,US,True,Window Shopper
C019877,2023-03-11,social,US,True,Window Shopper
C019878,2023-03-27,social,CA,True,Impulse Buyer
C019879,2023-06-20,email,US,True,Window Shopper
C019880,2023-03-10,email,CA,False,Window Shopper
C019881,2023-05-16,organic_search,UK,True,Window Shopper
C019882,2023-04-06,email,US,True,Bargain Hunter
C019883,2023-05-02,paid_search,AU,True,Window Shopper
C019884,2023-06-14,social,DE,True,Window Shopper
C019885,2023-02-14,organic_search,AU,False,Impulse Buyer
C019886,2023-04-10,email,DE,False,Window Shopper
C019887,2023-02-12,referral,AU,False,Window Shopper
C019888,2023-04-23,organic_search,UK,True,Window Shopper
C019889,2023-02-19,direct,UK,False,Impulse Buyer
C019890,2023-08-19,email,US,False,Impulse Buyer
C019891,2023-02-27,email,US,True,Loyal Customer
C019892,2023-03-05,direct,UK,True,Window Shopper
C019893,2023-05-15,organic_search,US,True,Window Shopper
C019894,2023-02-02,direct,UK,False,Loyal Customer
C019895,2023-02-23,social,US,True,Gift Shopper
C019896,2023-01-29,social,DE,False,Loyal Customer
C019897,2023-03-04,social,CA,False,Bargain Hunter
C019898,2023-02-03,direct,UK,False,Window Shopper
C019899,2023-02-28,organic_search,UK,True,Impulse Buyer
C019900,2023-03-01,organic_search,US,False,Bargain Hunter
C019901,2023-07-31,direct,UK,True,Window Shopper
C019902,2023-02-18,email,UK,True,Window Shopper
C019903,2023-04-23,organic_search,UK,True,Window Shopper
C019904,2023-01-11,organic_search,US,False,Window Shopper
C019905,2023-02-24,referral,UK,True,Window Shopper
C019906,2023-04-09,paid_search,DE,True,Loyal Customer
C019907,2023-01-24,social,US,True,Window Shopper
C019908,2023-08-02,email,CA,True,Bargain Hunter
C019909,2023-02-06,paid_search,CA,True,Window Shopper
C019910,2023-05-24,email,CA,True,Window Shopper
C019911,2023-01-13,email,US,True,Impulse Buyer
C019912,2023-02-13,paid_search,US,False,Window Shopper
C019913,2023-03-16,social,US,True,Loyal Customer
C019914,2023-02-24,email,US,False,Bargain Hunter
C019915,2023-04-29,direct,US,True,Window Shopper
C019916,2023-03-02,email,US,True,Window Shopper
C019917,2023-06-21,paid_search,US,True,Window Shopper
C019918,2023-03-14,paid_search,AU,True,Gift Shopper
C019919,2023-03-16,paid_search,CA,True,Bargain Hunter
C019920,2023-09-04,direct,UK,True,Loyal Customer
C019921,2023-02-15,direct,DE,True,Window Shopper
C019922,2023-04-05,organic_search,US,True,Gift Shopper
C019923,2023-07-06,direct,US,True,Window Shopper
C019924,2023-06-15,direct,US,False,Loyal Customer
C019925,2023-04-06,organic_search,CA,False,Bargain Hunter
C019926,2023-03-14,organic_search,US,False,Window Shopper
C019927,2023-03-02,social,AU,True,Impulse Buyer
C019928,2023-02-13,organic_search,DE,False,Impulse Buyer
C019929,2023-06-29,direct,CA,True,Bargain Hunter
C019930,2023-02-08,email,CA,True,Window Shopper
C019931,2023-03-22,organic_search,US,True,Impulse Buyer
C019932,2023-06-04,paid_search,US,False,Window Shopper
C019933,2023-06-13,organic_search,CA,True,Bargain Hunter
C019934,2023-01-28,direct,DE,True,Window Shopper
C019935,2023-05-09,organic_search,AU,False,Bargain Hunter
C019936,2023-08-26,organic_search,UK,False,Impulse Buyer
C019937,2023-01-29,referral,US,True,Impulse Buyer
C019938,2023-02-15,direct,US,True,Bargain Hunter
C019939,2023-05-31,organic_search,US,True,Bargain Hunter
C019940,2023-07-10,referral,UK,False,Impulse Buyer
C019941,2023-01-28,organic_search,UK,True,Impulse Buyer
C019942,2023-03-25,social,US,True,Bargain Hunter
C019943,2023-05-25,social,UK,True,Loyal Customer
C019944,2023-06-24,paid_search,CA,False,Loyal Customer
C019945,2023-05-25,organic_search,AU,False,Loyal Customer
C019946,2023-02-11,organic_search,US,True,Impulse Buyer
C019947,2023-07-21,email,US,True,Window Shopper
C019948,2023-03-26,social,US,True,Bargain Hunter
C019949,2023-05-02,email,AU,False,Window Shopper
C019950,2023-03-28,organic_search,US,False,Bargain Hunter
C019951,2023-04-17,social,CA,False,Impulse Buyer
C019952,2023-06-30,direct,AU,False,Window Shopper
C019953,2023-02-23,organic_search,US,True,Impulse Buyer
C019954,2023-02-24,direct,DE,True,Impulse Buyer
C019955,2023-05-17,direct,AU,False,Window Shopper
C019956,2023-01-19,social,US,True,Window Shopper
C019957,2023-03-16,paid_search,AU,False,Impulse Buyer
C019958,2023-02-27,direct,DE,False,Bargain Hunter
C019959,2023-04-14,organic_search,UK,True,Window Shopper
C019960,2023-05-12,social,UK,False,Loyal Customer
C019961,2023-01-21,email,US,False,Loyal Customer
C019962,2023-03-05,direct,US,True,Impulse Buyer
C019963,2023-03-03,email,AU,True,Bargain Hunter
C019964,2023-03-01,paid_search,US,True,Bargain Hunter
C019965,2023-02-28,social,US,False,Gift Shopper
